name,school,establishment,type,province,office of education
서울수유초등학교,elmentary,1967,public,서울특별시,서울특별시성북강북교육지원청
오성중학교,middle,1967,private,경기도,경기도평택교육지원청
옥천초등학교운산분교장,elmentary,1967,public,강원도,강원도강릉교육지원청
한광여자중학교,middle,1967,private,경기도,경기도평택교육지원청
남주중학교,middle,1967,private,제주특별자치도,제주특별자치도서귀포시교육지원청
개군중학교,middle,1967,private,경기도,경기도양평교육지원청
남평중학교다도분교장,middle,1967,public,전라남도,전라남도나주교육지원청
화령고등학교,high,1967,public,경상북도,경상북도상주교육지원청
삼계고등학교,high,1967,public,전라남도,전라남도장성교육지원청
상지여자고등학교,high,1967,private,강원도,강원도원주교육지원청
경포대초등학교,elmentary,1967,public,강원도,강원도강릉교육지원청
함열여자고등학교,high,1967,private,전라북도,전라북도익산교육지원청
정읍고등학교,high,1967,public,전라북도,전라북도정읍교육지원청
경북생활과학고등학교,high,1967,public,경상북도,경상북도구미교육지원청
화동중학교,middle,1967,public,경상북도,경상북도상주교육지원청
금당중학교,middle,1967,public,전라남도,전라남도완도교육지원청
대전판암초등학교,elmentary,1967,public,대전광역시,대전광역시동부교육지원청
근명고등학교,high,1967,private,경기도,경기도안양과천교육지원청
경성중학교,middle,1967,private,서울특별시,서울특별시서부교육지원청
서울청덕초등학교,elmentary,1967,public,서울특별시,서울특별시성북강북교육지원청
성신여자중학교,middle,1967,private,경상북도,경상북도상주교육지원청
서탄초등학교내수분교장,elmentary,1967,public,경기도,경기도평택교육지원청
목포서산초등학교,elmentary,1967,public,전라남도,전라남도목포교육지원청
선일여자중학교,middle,1967,private,서울특별시,서울특별시서부교육지원청
용북초등학교,elmentary,1967,public,전라북도,전라북도익산교육지원청
해제중학교,middle,1967,private,전라남도,전라남도무안교육지원청
서울남성초등학교,elmentary,1967,public,서울특별시,서울특별시동작관악교육지원청
서울고척초등학교,elmentary,1967,public,서울특별시,서울특별시남부교육지원청
개정초등학교,elmentary,1967,public,경기도,경기도안성교육지원청
동북초등학교,elmentary,1967,public,전라북도,전라북도부안교육지원청
의신중학교,middle,1967,private,전라남도,전라남도진도교육지원청
봉원초등학교,elmentary,1967,public,경상남도,경상남도진주교육지원청
마암초등학교,elmentary,1967,public,전라북도,전라북도임실교육지원청
능주고등학교,high,1967,private,전라남도,전라남도화순교육지원청
경상공업고등학교,high,1967,private,대구광역시,대구광역시남부교육지원청
산이중학교,middle,1967,public,전라남도,전라남도해남교육지원청
서울화계초등학교,elmentary,1967,public,서울특별시,서울특별시성북강북교육지원청
안흥초등학교신진도분교장,elmentary,1967,public,충청남도,충청남도태안교육지원청
하랑중학교,middle,1967,public,강원도,강원도동해교육지원청
서울북한산초등학교,elmentary,1967,public,서울특별시,서울특별시서부교육지원청
현북중학교,middle,1967,public,강원도,강원도속초양양교육지원청
비봉고등학교,high,1967,private,경기도,경기도화성오산교육지원청
서울영본초등학교,elmentary,1967,public,서울특별시,서울특별시동작관악교육지원청
서울영신초등학교,elmentary,1967,public,서울특별시,서울특별시남부교육지원청
달서중학교,middle,1967,private,대구광역시,대구광역시달성교육지원청
목포혜인여자고등학교,high,1967,private,전라남도,전라남도목포교육지원청
동성고등공민학교,middle,1967,private,경기도,경기도광주하남교육지원청
대구동천초등학교,elmentary,1967,public,대구광역시,대구광역시동부교육지원청
진광중학교,middle,1967,private,강원도,강원도원주교육지원청
제주중앙중학교,middle,1967,public,제주특별자치도,제주특별자치도제주시교육지원청
대전석교초등학교,elmentary,1967,public,대전광역시,대전광역시동부교육지원청
동해광희중학교,middle,1967,private,강원도,강원도동해교육지원청
복정초등학교,elmentary,1967,public,경기도,경기도성남교육지원청
서울홍릉초등학교,elmentary,1967,public,서울특별시,서울특별시동부교육지원청
정화중학교,middle,1967,private,대구광역시,대구광역시동부교육지원청
봉오초등학교,elmentary,1967,public,강원도,강원도화천교육지원청
부천서초등학교,elmentary,1967,public,경기도,경기도부천교육지원청
한국원자력마이스터고등학교,high,1967,public,경상북도,경상북도울진교육지원청
예산고등학교,high,1967,private,충청남도,충청남도예산교육지원청
