id,sq1,sq2,sq3,q1_1,q1_2_1,q1_2_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q1_8_a,q1_9,q1_9_a,q1_9_1_1,q1_9_1_2,q1_9_1_a,q1_10,q1_11,q1_12_1,q1_12_2,q1_12_3,q1_12_4,q1_12_5,q1_12_6,q1_12_7,q1_12_8,q1_12_9,q1_12_10,q1_13_1,q1_13_2,q1_13_3,q1_13_4,q1_13_5,q1_13_6,q1_13_7,q1_13_8,q1_13_9,q1_14_1,q1_14_2,q1_14_3,q1_14_4,q1_14_5,q1_14_6,q1_15,q1_15_a,q1_16,q2_1,q2_2,q2_3_1,q2_3_2,q2_3_3,q2_3_4,q2_3_5,q2_3_6,q2_4_1,q2_4_2,q2_4_3,q2_4_4,q2_5,q2_6,q2_7,q2_8,q3_1_1,q3_1_2,q3_1_3,q3_1_4,q3_1_5,q3_2,q3_3,q3_4,q3_4_a,q4_1,q4_2,q4_3,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_4_8,q4_4_9,q4_4_10,q4_4_11,q4_5_1_1,q4_5_2_1,q4_5_1_2,q4_5_2_2,q4_5_1_3,q4_5_2_3,q4_5_1_4,q4_5_2_4,q4_5_1_5,q4_5_2_5,q4_5_1_6,q4_5_2_6,q4_5_1_7,q4_5_2_7,q4_5_1_8,q4_5_2_8,q4_5_1_9,q4_5_2_9,q4_5_1_10,q4_5_2_10,q4_5_1_11,q4_5_2_11,q4_6_1,q4_6_2,q4_6_a,sq4,sq5,sq6,sq6_a,sq7,sq8,sq9,sq10,sq11,sq12
270,1,7,40,1,2013,5,2,2,2,3,1,1,2,2,-1,14,5, ,3,2,4,4,5,4,5,2,2,4,4,4,5,3,4,4,4,4,4,2,2,4,3,3,4,3,4,2, ,3,1,3,3,3,3,2,2,2,3,3,4,3,2,2,2,1,5,3,4,4,4,3,4,2,7000,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,13, ,5,2,5, ,2,6,1,5,5,3
271,1,7,34,1,2016,11,3,2,2,5,1,1,2,1,1,-1,-1, ,3,2,4,4,5,4,5,4,3,4,4,4,5,5,3,3,3,5,4,4,3,4,4,3,3,4,4,6, ,3,1,3,3,2,3,3,3,3,4,3,4,4,2,3,3,2,5,3,4,4,5,3,3,2,5000,4,3,2,0,1,0,1,1,0,0,0,0,0, ,1,2,1,2,1,2,2,3,2,3,2,3,2,3,1,1,1,2,1,2,1,2,9,12, ,5,2,5, ,4,5,2,4,4,3
272,2,7,44,1,2005,8,1,1,2,5,1,1,1,2,-1,6,14, ,2,3,4,5,3,3,3,3,2,3,4,3,5,4,3,3,2,2,5,3,2,3,4,4,3,2,4,8, ,5,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,3,4,3,4,2,6000,4,4,1,0,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,7,12, ,6,2,4, ,2,6,1,4,11,3
273,2,7,43,1,1999,11,2,2,2,4,1,1,2,2,-1,14,5, ,2,2,4,4,4,4,5,2,2,4,3,4,4,5,4,2,4,3,4,4,4,5,4,4,4,4,4,8, ,3,1,2,3,2,3,3,3,3,2,2,2,2,2,3,3,3,4,3,4,4,4,4,3,2,5000,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,13,14, ,4,1,4, ,3,6,1,2,7,2
274,1,7,33,1,2012,3,4,1,2,3,1,1,1,2,-1,18,99, ,2,2,4,4,5,5,4,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,2,4,2, ,2,1,3,2,3,2,2,3,3,3,3,3,3,2,2,2,1,4,3,4,3,4,3,3,2,3600,4,4,1,0,1,0,1,1,0,0,0,0,0, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,1,1,2,1,2,1,2,14,7, ,4,3,4, ,4,6,3,4,5,4
275,2,7,35,1,2012,4,2,2,2,3,1,1,2,2,-1,15,12, ,2,2,5,5,5,3,5,5,2,3,3,3,5,5,3,2,3,3,3,3,3,2,5,5,5,2,5,2, ,5,1,2,4,2,3,4,3,3,3,3,3,3,4,3,3,1,4,4,5,3,4,3,4,2,10000,4,3,1,1,1,1,0,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,12,13, ,6,2,5, ,2,6,1,4,8,2
276,2,7,39,1,2007,5,2,1,2,5,1,1,2,2,-1,18,14,2명 있으니까 딱 적당해서,2,2,5,5,5,4,4,5,2,4,5,5,5,5,4,1,2,4,5,5,3,4,5,5,4,2,4,2, ,4,1,2,4,4,3,4,2,5,2,2,2,2,3,3,3,4,5,4,5,4,5,3,4,2,8000,4,3,2,1,1,0,0,1,0,0,1,0,0, ,1,3,1,3,2,3,2,3,2,3,1,3,2,3,1,1,1,2,1,1,1,1,12,13, ,6,2,4, ,1,6,2,4,7,4
277,2,5,38,1,2012,5,2,2,2,3,2,2,-1,1,1,-1,-1, ,1,2,5,5,5,4,4,4,4,4,5,5,5,5,3,2,2,3,4,5,4,4,5,5,2,2,5,2, ,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,5,4,4,3,4,3,3,2,5000,3,4,2,1,1,1,0,0,0,0,1,0,0, ,1,3,1,3,1,3,1,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,13,1, ,6,2,-1, ,-1,-1,1,1,4,3
278,2,5,44,1,2001,11,2,2,2,2,2,1,2,2,-1,12,10, ,1,2,5,5,5,4,4,5,4,4,4,4,4,3,3,2,3,2,3,3,3,3,3,4,3,3,5,2, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,4,3,4,5,3,4,1,-1,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,12, ,6,2,-1, ,-1,-1,1,2,3,4
279,2,5,43,1,2001,11,3,3,2,4,2,1,1,2,-1,5,14, ,2,3,4,5,5,4,5,5,3,5,5,5,4,4,3,2,1,4,5,5,1,2,5,5,4,4,5,2, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,5,4,4,4,4,3,3,2,20000,3,3,1,0,0,0,0,0,1,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,10, ,6,2,-1, ,-1,-1,2,1,6,3
280,2,5,41,1,2007,12,3,1,2,4,2,1,2,2,-1,9,5, ,2,2,5,5,5,4,5,5,2,3,5,5,5,5,2,4,1,4,4,4,4,2,5,5,5,4,5,3, ,4,1,2,2,4,4,2,4,4,2,2,1,2,4,3,3,3,5,2,5,5,5,3,3,2,10000,4,3,1,0,1,1,0,1,0,0,0,0,0, ,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,9,3, ,6,2,2, ,4,6,1,7,12,4
281,2,5,34,1,2015,6,3,1,2,4,2,1,1,1,1,-1,-1, ,2,2,5,5,4,5,5,4,1,2,4,4,4,4,1,4,2,2,3,3,2,2,5,5,4,2,5,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,4,4,4,4,4,3,3,2,5000,4,3,2,1,1,1,1,1,1,1,1,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,13, ,6,2,-1, ,-1,-1,1,1,4,4
282,2,5,39,1,2013,10,3,3,2,4,2,1,1,3,-1,-1,-1, ,2,2,3,3,3,5,5,5,4,3,4,4,5,4,4,3,1,1,3,4,3,3,3,3,4,3,4,2, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,4,4,4,2,3,3,3,2,6000,4,4,2,1,0,0,0,0,0,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,1,3,1,3,1,3,7,10, ,7,2,-1, ,-1,-1,1,1,5,3
283,2,5,37,1,2012,4,2,2,2,4,2,1,2,2,-1,6,8, ,2,2,5,5,5,3,4,5,3,4,5,5,5,5,2,2,1,5,2,3,2,1,5,5,3,2,5,6, ,4,1,2,4,4,4,3,2,4,3,5,3,5,4,3,3,3,4,2,4,4,4,3,3,1,-1,4,3,2,0,1,1,0,0,0,1,0,0,0, ,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,12,9, ,6,1,3, ,4,2,1,4,7,3
284,1,5,34,1,2016,8,2,2,2,4,1,1,2,1,1,-1,-1, ,3,2,4,4,4,5,5,5,3,2,4,3,5,5,3,2,2,5,5,4,2,4,4,2,1,3,5,6, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,5,3,5,4,5,3,3,2,4000,4,4,2,0,1,0,1,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,3,2,3,2,3,1,1,1,2,1,1,1,2,6,7, ,6,1,-1, ,-1,-1,2,1,4,4
285,1,5,29,1,2017,5,3,2,2,5,2,1,1,2,-1,17,9, ,1,2,3,4,3,3,3,4,4,4,3,3,4,4,4,3,3,2,2,3,3,3,4,4,2,2,3,6, ,4,1,3,4,4,3,4,4,4,3,4,4,4,3,3,3,2,4,4,4,4,4,3,3,1,-1,3,3,2,0,1,1,1,1,0,0,0,0,0, ,1,1,1,2,2,3,2,3,2,3,1,2,1,1,1,1,1,2,1,2,1,2,12,9, ,5,2,4, ,4,4,2,4,4,4
286,1,5,42,1,2012,6,3,2,2,4,1,1,2,2,-1,14,5, ,2,2,5,4,5,4,4,5,2,3,4,5,4,5,4,3,3,4,4,4,4,3,3,4,4,3,4,8, ,3,1,3,2,4,3,2,3,4,2,3,3,2,3,3,2,3,5,4,4,4,4,3,3,2,7000,4,3,2,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,1,2,1,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,12,6, ,4,2,4, ,5,5,1,4,7,3
287,1,5,35,1,2015,11,2,2,2,4,2,1,2,2,-1,5,9, ,2,2,4,4,5,5,5,4,3,2,4,4,5,5,3,2,2,5,4,4,2,4,4,2,2,3,4,6, ,3,1,3,4,4,3,4,4,4,4,3,4,4,3,3,3,1,4,3,4,4,4,3,3,2,5000,3,4,2,0,0,1,1,1,0,0,0,0,0, ,1,1,1,2,2,3,2,3,2,3,1,2,1,2,1,1,1,2,1,2,1,2,4,12, ,5,1,3, ,4,5,2,4,6,3
288,1,5,44,1,2011,12,2,3,2,5,1,1,1,2,-1,1,14, ,2,2,5,5,5,5,5,3,3,4,5,5,5,5,5,3,5,5,5,5,3,3,5,5,3,2,5,1, ,5,1,3,3,3,3,3,3,3,3,3,2,1,3,3,3,1,4,4,5,5,5,3,4,1,-1,4,3,1,0,0,0,1,1,1,0,0,0,0, ,1,2,1,2,1,3,1,3,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,5, ,6,2,9, ,5,6,1,3,3,5
289,1,5,34,1,2017,10,3,1,2,4,3,2,-1,2,-1,5,12, ,0,0,3,4,4,4,5,4,4,3,3,4,2,2,3,3,4,3,2,4,4,3,3,4,4,2,3,8, ,3,1,3,4,3,4,4,4,4,3,3,4,4,3,3,3,2,5,2,3,4,4,3,3,2,6000,2,2,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,4, ,6,2,3, ,4,4,1,1,4,4
290,1,5,43,1,2004,11,2,2,2,3,3,1,2,2,-1,14,10, ,2,2,4,4,5,4,4,3,4,4,4,4,4,3,4,2,3,3,4,3,3,4,2,3,3,3,3,8, ,5,1,3,4,4,3,3,4,4,3,4,4,4,4,2,2,1,5,5,5,4,4,3,3,2,7000,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,1,1,2,1,2,2,3,7,12, ,4,2,5, ,2,6,1,5,6,3
291,2,15,31,1,2018,4,2,2,2,5,1,2,-1,1,2,-1,-1, ,2,2,4,5,4,4,5,4,3,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,4,5,6, ,1,1,3,4,3,3,3,4,3,4,4,2,2,3,3,3,2,4,3,3,4,4,4,4,2,5000,4,3,2,0,1,1,1,1,0,0,0,0,0, ,1,3,1,3,2,3,2,3,2,3,1,3,2,3,1,3,1,3,1,3,1,3,13,9, ,6,2,5, ,3,6,2,2,6,3
292,1,15,34,1,2012,9,3,2,2,3,1,1,1,2,-1,9,5, ,1,2,4,5,5,4,3,3,2,4,4,4,4,4,4,4,2,3,3,3,3,4,5,4,3,3,4,2, ,2,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,5,3,4,3,4,3,3,2,6000,4,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,9,5, ,5,2,4, ,4,4,2,5,6,3
293,1,15,40,1,2018,5,2,2,2,5,1,2,-1,1,2,-1,-1, ,2,2,5,4,5,4,5,5,3,3,4,3,5,5,3,3,4,3,5,4,4,3,5,4,4,4,5,8, ,2,1,3,4,4,5,4,3,4,2,4,3,5,3,2,2,3,4,3,5,4,5,3,4,2,10000,3,3,2,0,0,1,0,1,1,0,0,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,12,13, ,5,2,5, ,2,6,1,7,8,2
294,2,15,43,1,2000,4,2,2,2,3,1,1,1,2,-1,14,9, ,2,2,3,2,5,5,5,3,2,2,3,2,3,4,2,1,1,1,4,1,1,1,5,5,3,1,2,2, ,2,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,5,3,5,3,3,4,3,2,8000,2,3,3,0,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,7,8, ,4,2,4, ,5,5,1,1,6,3
295,2,15,43,1,2005,5,2,1,2,4,1,1,1,2,-1,3,5, ,3,2,2,5,4,5,4,3,3,4,4,4,4,4,3,2,1,1,3,3,3,2,4,4,4,4,4,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,4,4,4,4,3,2,2,7000,3,3,2,1,0,0,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,10,13, ,4,2,-1, ,-1,-1,1,1,7,4
296,2,15,42,1,2003,10,2,2,2,4,1,1,1,2,-1,14,10, ,2,2,5,5,4,5,5,2,4,2,2,3,5,5,5,1,5,3,4,5,4,1,5,5,5,4,5,8, ,4,1,3,4,4,4,3,3,4,2,2,4,1,3,2,3,1,5,4,5,5,4,3,3,2,4000,3,3,1,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,14,13, ,5,1,4, ,1,3,1,4,9,3
297,2,15,28,1,2017,12,3,2,2,4,1,2,-1,1,2,-1,-1, ,2,2,4,5,4,4,4,4,3,4,4,4,4,4,5,2,2,3,4,4,4,3,5,3,4,2,5,2, ,5,1,3,5,4,4,4,4,4,3,3,4,5,1,3,3,2,4,3,4,4,4,4,4,2,6000,4,3,1,0,1,0,1,1,0,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,12,9, ,6,2,3, ,4,4,2,4,7,3
298,2,15,43,1,2005,4,2,1,2,3,1,1,2,2,-1,9,5, ,2,2,4,4,5,4,4,4,5,4,4,4,4,5,4,2,3,5,3,2,2,3,3,3,3,3,4,8, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,3,4,4,4,2,3,2,10000,3,2,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,1,1,2,1,1,1,2,14,12, ,4,2,-1, ,-1,-1,1,1,7,3
299,2,15,38,1,2012,3,2,2,2,4,2,1,2,2,-1,14,6, ,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,3,3,4,3,4,4,3,4,8, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,4,2,3,4,4,3,3,2,8000,4,3,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,3,2,3,1,2,1,1,1,2,1,2,1,2,12,4, ,6,2,-1, ,-1,-1,1,1,7,3
300,2,15,36,1,2010,11,2,2,2,4,1,1,2,2,-1,5,9, ,3,3,4,4,5,4,4,4,2,4,4,4,4,5,4,4,3,3,2,4,4,4,4,5,4,4,4,8, ,5,1,3,3,3,3,4,4,3,3,3,3,3,2,1,2,4,5,4,4,4,4,3,3,2,2400,3,3,2,0,0,0,1,1,0,0,0,0,0, ,1,1,1,1,2,3,2,3,1,2,1,2,1,2,1,1,1,2,1,2,1,2,12,13, ,5,2,4, ,4,5,1,3,7,3
301,1,15,44,1,2006,12,2,1,2,4,1,1,2,2,-1,14,9, ,2,2,4,4,4,4,3,3,3,3,4,5,4,5,4,4,5,3,4,3,4,5,3,4,4,3,4,6, ,4,1,3,4,3,3,4,3,3,4,3,3,3,1,3,2,2,5,4,4,5,5,3,3,1,-1,4,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,3,9, ,4,2,4, ,4,5,1,5,6,4
302,1,15,36,1,2015,11,2,2,2,4,2,1,2,2,-1,9,5, ,2,2,4,4,5,5,4,3,4,3,4,4,5,5,3,2,2,5,4,4,2,4,4,2,3,3,4,6, ,3,1,3,4,4,3,4,4,4,4,3,4,4,2,3,3,1,4,2,4,4,4,3,3,2,5000,4,4,2,0,0,1,1,1,0,0,0,0,0, ,1,2,1,2,2,3,2,3,2,3,1,2,1,2,1,1,1,2,1,2,1,2,9,12, ,6,1,3, ,4,5,2,4,5,3
303,1,15,38,1,2015,3,3,1,2,4,1,1,1,2,-1,12,9, ,1,2,3,4,4,4,5,4,4,3,3,4,3,3,4,4,3,2,3,3,4,3,3,4,4,2,3,6, ,4,1,3,4,3,4,4,4,4,3,3,4,4,3,3,3,1,5,3,4,4,5,3,3,2,5000,3,3,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,6,9, ,5,2,3, ,4,4,2,5,5,3
304,1,15,43,1,2010,12,2,2,2,4,1,1,2,2,-1,5,14, ,2,2,5,5,5,5,5,3,3,4,4,4,5,5,5,4,4,4,4,4,3,3,4,4,4,3,4,6, ,5,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,4,4,5,4,4,3,4,1,-1,4,3,1,1,0,0,1,1,1,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,5,9, ,6,2,7, ,4,5,1,5,7,3
305,1,15,35,1,2017,10,3,1,2,4,2,2,-1,1,1,-1,-1, ,1,1,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,3,4,3,3,4,3,4,4,3,4,6, ,5,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,5,2,4,4,4,3,3,2,5000,4,3,2,1,0,1,1,1,1,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,4,10, ,5,2,3, ,4,4,2,5,5,4
306,1,15,29,1,2016,6,4,2,2,5,1,1,1,1,2,-1,-1, ,2,2,4,3,5,4,3,3,4,4,4,4,5,5,5,5,4,4,4,4,4,4,5,5,3,4,4,6, ,3,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,5,5,3,5,5,3,4,4,2,6000,4,3,2,0,1,0,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,13,12, ,6,1,4, ,4,4,1,5,5,2
307,1,9,41,1,2004,1,2,1,2,5,1,1,1,2,-1,14,10, ,2,2,4,5,4,4,5,4,3,3,4,4,5,5,4,3,2,3,3,3,3,2,5,4,4,2,3,8, ,5,1,3,4,4,4,4,2,4,2,2,2,2,3,2,2,5,4,4,4,4,4,3,3,2,6000,3,3,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,14, ,5,2,4, ,4,6,1,5,9,5
308,1,9,39,1,2012,11,3,2,2,4,1,1,1,3,-1,-1,-1, ,3,2,4,4,5,4,5,4,3,3,4,5,5,5,4,3,2,3,3,4,3,2,4,4,3,2,4,6, ,4,1,3,4,3,3,3,4,3,4,4,4,3,3,2,2,2,4,2,3,4,3,3,3,2,4000,3,3,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,2,3,2,3,2,3,2,3,2,3,1,1,1,2,1,1,1,2,3,14, ,5,2,4, ,4,6,1,5,7,3
309,1,9,28,1,2018,2,3,3,2,4,2,2,-1,1,1,-1,-1, ,2,2,4,4,5,4,3,4,3,4,4,4,5,4,4,5,2,1,4,2,1,2,5,4,5,2,5,6, ,4,1,3,5,4,5,3,4,2,3,4,2,2,3,3,3,1,5,3,4,5,4,3,4,2,5000,4,4,1,1,1,0,1,0,1,0,0,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,2,3,1,3,1,3,2,3,2,3,13,11, ,4,2,4, ,4,6,2,4,6,3
310,2,9,33,1,2018,9,3,2,2,5,1,1,1,1,1,-1,-1, ,2,3,5,5,5,5,5,5,3,5,5,5,5,5,3,4,3,4,4,4,3,4,5,5,4,1,5,6, ,5,1,2,4,4,5,4,4,5,4,5,4,5,4,3,3,2,4,4,5,5,5,3,4,1,-1,4,4,1,0,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,12,3, ,6,2,3, ,4,2,2,2,7,2
311,1,9,43,1,2017,10,3,3,2,4,1,1,2,1,1,-1,-1, ,3,3,5,4,5,4,5,5,3,2,3,3,5,4,4,4,2,1,4,3,2,2,4,5,5,1,5,6, ,4,1,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,4,4,4,3,4,3,3,2,10000,3,3,2,1,0,1,0,1,0,0,0,0,0, ,1,1,1,1,1,1,2,3,2,3,2,3,1,1,1,1,1,2,1,1,1,1,10,12, ,6,2,1, ,4,4,1,5,7,2
312,1,9,44,1,2012,2,2,1,2,4,2,1,2,2,-1,18,99, ,2,2,5,4,4,4,4,4,2,3,4,5,4,5,2,4,3,2,4,4,4,2,4,4,4,2,5,2, ,4,1,3,3,3,4,3,3,3,4,3,4,3,3,3,3,1,5,3,4,5,4,3,3,2,5000,4,4,2,1,1,0,1,1,0,0,0,0,0, ,1,1,1,2,1,2,2,3,2,3,1,2,1,2,1,1,1,2,1,2,1,2,12,3, ,6,2,2, ,4,4,1,5,5,4
313,2,9,44,1,1998,3,2,1,2,4,1,1,2,2,-1,5,9, ,2,2,5,4,4,4,5,5,2,4,5,5,5,5,4,2,2,3,4,4,4,3,5,5,2,2,5,6, ,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,4,5,5,5,3,3,2,20000,4,3,2,1,0,1,0,1,0,0,1,0,0, ,1,1,1,1,1,2,1,2,1,2,2,3,2,3,1,1,1,2,2,3,2,3,12,15, ,4,2,-1, ,-1,-1,1,1,8,4
314,2,9,38,1,2012,4,3,2,2,4,1,1,1,3,-1,-1,-1, ,2,2,5,5,5,4,4,5,3,4,5,4,5,5,5,3,3,4,4,4,3,1,5,5,4,2,5,1, ,5,1,2,4,4,5,2,3,2,4,5,4,5,5,3,3,3,5,4,5,4,5,3,4,2,5000,4,3,2,1,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,13,12, ,6,2,2, ,4,4,1,5,7,4
315,2,9,42,1,2008,5,3,1,2,4,1,1,1,3,-1,-1,-1, ,4,4,2,2,3,3,2,5,3,5,1,3,5,5,5,1,3,5,3,3,2,5,3,3,2,4,5,6, ,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,5,4,4,5,5,5,3,4,1,-1,3,3,3,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,6,7, ,6,2,-1, ,-1,-1,3,1,6,3
316,1,9,38,1,2014,9,3,2,2,4,2,2,-1,1,1,-1,-1, ,1,2,4,4,5,5,4,4,3,4,4,5,5,4,3,4,4,4,4,5,4,4,4,4,5,4,3,8, ,1,1,3,4,4,5,4,4,3,5,4,5,4,3,3,2,2,4,4,5,4,4,3,3,2,20000,3,3,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,9, ,7,1,3, ,4,2,2,6,6,2
317,2,9,42,1,2003,9,4,2,2,4,2,1,2,2,-1,5,10, ,3,2,5,5,5,5,5,5,1,3,5,5,5,4,1,4,1,2,4,5,2,1,5,5,5,1,5,8, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,4,5,4,5,3,3,2,10000,4,4,1,1,0,1,0,0,0,0,1,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,12,10, ,6,2,-1, ,-1,-1,1,1,8,4
318,1,9,40,1,2007,6,4,2,2,5,1,1,1,2,-1,10,15, ,3,3,5,4,5,5,5,5,3,2,2,3,5,4,4,4,2,1,4,2,1,2,5,5,5,1,5,6, ,5,1,2,5,3,5,3,4,2,3,4,2,1,1,3,3,4,5,5,5,4,4,3,4,2,9000,4,4,1,1,1,1,1,0,1,1,0,0,0, ,1,1,1,2,2,3,2,3,2,3,2,3,1,2,1,1,2,2,2,3,1,2,13,3, ,6,2,3, ,4,1,1,5,6,3
319,2,9,37,1,2006,12,3,3,2,4,1,1,2,2,-1,5,9, ,2,3,4,5,3,3,3,3,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,3,3,3,3,3,3,3,1,-1,3,3,2,1,1,0,0,1,1,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,3,4, ,5,1,-1, ,-1,-1,1,1,6,3
320,2,9,39,1,2010,3,3,1,2,4,1,1,2,2,-1,15,1, ,4,3,5,5,5,2,4,5,1,5,4,4,5,5,4,2,1,1,1,1,1,1,5,5,1,3,5,6, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,4,3,5,4,5,3,4,1,-1,4,3,2,0,0,1,0,1,0,1,0,0,0, ,1,3,1,3,2,3,2,3,2,3,1,2,2,3,1,1,1,3,2,2,1,2,12,10, ,5,2,-1, ,-1,-1,3,2,9,5
